1: 酷毙了
3250: 有木有不小心点到就扣了15块钱的？
刷一下手机短信就进来通知扣完钱了，根本不知道怎么回事。。。

3251: 你们把我当空气啊，理都不理。

3252: 之前也被改编成赛车游戏，而这次被打造成了酷跑大作。

3253: 颇具中国跑男特色的“背胖妹”“夺宝箱”也来了

3254: 游戏中经常会有突然出现的障碍呢

3255: 金币经常伴有一定的危险性陷阱

3256: 《奔跑吧兄弟》是近期非常火爆的一款王牌综艺

3257: NOW，综艺IP也被宠幸了。

3258: 太好玩了，不坑钱哦

3259: 开发出一系列令跑男粉丝尖叫的玩法哦

3260: 将节目精髓完全移植，真心不错

3261: 这款游戏以三维立体还原的全新理念，很喜欢

3262: 游戏的世界真是包罗万象

3263: 和明星一起酷跑

3264: 魅力爆棚的跑男团邀你一起感受最真实的跑男

3265: 将热门真人秀与3D竖屏跑酷融为一体

3266: 嘻嘻，不错呦，游戏人物都很可爱的。

3267: 不能分多次完成，必须在一场内全部达成。

3268: 必须全部完成才能获得三星

3269: Baby 每局初始体力+50%

3270: 一经推出就受到欢迎。

3271: 将《奔跑吧兄弟》节目中的精髓完全移植，不错不错

3272: 我对360忍无可忍了，刚刚举报了一下，现在就这个软件的评论打不开。

3273: 乐逗游戏首创3D还原，喜欢哦

3274: 《奔跑吧兄弟：跑男来了》2015强势开跑！

3275: 很好玩的游戏啊，玩了很久了

3276: 我是一个新手，这个跑酷有技巧吗

3277: 大家都十分不舍，还是玩游戏吧

3278: 打不开{手机型号tm t02}

3279: 自己手机玩不成还去怪这个游戏没心理素质

3280: 花钱么？？

3281: 下了好几次了，都打不开

3282: 请问什么时候能优化啊.(手机型号：Lenovo A228t)

3283: 好玩，我手机也是三星的，玩起来很流畅。

3284: 超级好玩。。。。

3285: 进去后系统乱码，三星S5,每天都到360各大平台反应，没人理我，已经一个礼拜了。

3286: 根本打不开啊  我下了两个版本  都打不开啊

3287: 我去，能不能搞一个更大额度的支付啊，老是点好几次点好几次的

3288: 根本进不去，我的手机型号是酷派8720L

3289: 为什么闪退

3290: 管理员，我不想说脏话，扣费有你们这么扣的吗？道具点一下就购买成功了。为什么连个确认的都没有？还有，闯关模式中途失败竟然自动购买R饮料。这些更新之前也不是这样的啊！！！求解释！！

3291: 打不开手机型号chinamobille

3292: 打不开.(手机型号：Lenovo A228t)

3293: 进不去  气死了

3294: 游戏可以，就是扣费位置很多，一不小心就十几块，真心感觉不好

3295: 特吗的,进不去

3296: 不好。打不开（手机型号：C00lPad  8705）

3297: 打不开。。。。

3298: 手机有问题，别赖游戏

3299: 联想A228t

3300: 偶也！太好玩了！

3301: 打都打不开我是联想A788t你们的手机呢？

3302: 礼包怎么领

3303: 更新后原来数据都没了！！！！！！

3304: 要钱，不过好玩！

3305: 很不错，可惜我手机卡

3306: 跑男是不错，我挺跑男。

3307: 太棒了

3308: 烂游戏，打都打不开

3309: 太好玩了，手机速度杠杠的力挺跑男

3310: 游戏很好玩，玩的停不下来。

3311: 游戏很好玩，停不下来。

3312: 为什么我兑换CDkey的礼包  提示我CDkey被用过了

3313: 进不去大家千万别下!

3314: 他妈的，一进去就扣了我50元了。妈蛋

3315: 已经突出了表现了竞技的特质

3316: 貌似是亲身参与游戏制作全过程。?

3317: 这款游戏真正由“全民制作人”共同参与

3318: 跑男的即视感，不能更爽

3319: 这7个人都很喜欢，女孩玩这个游戏非常棒

3320: 王宝强带你一路飞奔把

3321: 我蹲马桶的时候爱玩?嘿嘿嘿

3322: 看节目很喜欢，所以下载游戏玩玩

3323: 游戏操作十分简单，画面感十足

3324: 手机不怎样的朋友，千万不要一直点，，，钱

3325: 每周五带给我快乐！?喜欢的游戏

3326: 手游里名牌对决仍在继续

3327: 游戏跟跑酷一样，不过画风也太棒了

3328: 通过比赛或者完成任务来收集足够的名牌

3329: 玩游戏就能想起当时一起看节目的情节

3330: 跑男真的让我爱上郑恺，超级可爱小猎豹！！！

3331: 没有你们的周五是不完美的，别了捡漏王

3332: 环节更是令人眼花缭乱，不错

3333: 游戏背景以节目实地场景为原型，很有趣

3334: 很喜欢这个节目，代入感十足。

3335: 打造的同名跑酷手游，非常喜欢

3336: 它还原了节目中的场景，很亲切的感觉

3337: 让游戏更具挑战性

3338: 花样百出的系统可圈可点，喜欢

3339: 喜欢该节目的玩家来试试吧！

3340: 《奔跑吧兄弟》手游要做的是尽可能保留节目的玩法

3341: 加入了一些人机竞技和人人竞技玩法。

3342: 我爸爸都比我厉害了

3343: 打造全民竞技新经典?一起跑起来

3344: 哈哈，女神好美啊，喜欢baby

3345: 金币、钻石、积分全靠技术来赚！

3346: 超级喜欢?游戏，大家一起玩吧

3347: 晚上跑男结局，真是舍不得

3348: 游戏更具挑战性

3349: 节目中最经典也是最受观众喜爱的就是“撕名牌”玩法了

3350: 怎么做任务呢？

3351: 明星们互相撕扯名牌的画面，让我们看的热血沸腾。

3352: 任务很简单，我很喜欢的游戏

3353: 找宝箱等玩法为特色，非常有趣

3354: 如果遇到“背胖妞”挑战，不能跳跃和下滑来躲避障碍。

3355: 跑男太帅了吧，简直是跑酷大神吖！

3356: 贴着跑男面膜看跑男，我等郑恺出场

3357: 第一季大结局7只依然在这里！

3358: 好舍不得兄弟团们。爱你们。

3359: 冒险类游戏，快来体验吧

3360: 获得更多的角色技能

3361: 无论对手是谁，都让我们像明星一样奔跑吧！

3362: 嘿嘿，好玩哦，撕名牌有意思

3363: 超痴迷的，游戏不错

3364: 获得足够的金币后可以多次对其进行升级。

3365: 我儿子超喜欢玩的，玩的居然比我厉害

3366: 看完跑男第一季。这种节目到最后总能来个虐心大战

3367: 全国热播节目《奔跑吧兄弟》授权改编的跑酷类手游

3368: 在手机上面玩最高记录都不好意思拿出来比

3369: 撕名牌、夺宝箱等多种节目特色玩法呢

3370: 一款真正体现玩家意志的手机游戏。

3371: 撕名牌、多宝箱，多种玩法结合玩不腻?

3372: 气氛紧张到窒息?玩起来好过瘾

3373: 加入了撕名牌、多宝箱很有趣的环节

3374: 技术流想逆袭高富帅，这里就是你的天堂！

3375: 郑凯……哈哈说你什么好，看过跑男的都明白

3376: 很不错，我想用李晨这个角色

3377: 乐逗游戏研发，真心好游戏

3378: 喜欢的游戏风格

3379: 游戏还提供了大体力药剂、无敌冲刺、护盾等多种技能

3380: 开辟了国内新综艺节目快速跨界转化的新典范。

3381: 不想玩的时候home健就行，看会别的接着玩

3382: 等待你的极品道具和金灿灿的黄金宝箱哦！

3383: 邓超男神的表情太丰富了

3384: 郁闷，一个头奖没中

3385: 邓超这个任务，每30秒可以获得超级跑鞋

3386: 只希望第二季的跑男不要换人，一如既往的支持

3387: 喜欢这个节目，支持下游戏

3388: 只需通过上下左右的滑动屏幕，很好玩’

3389: 躺在床上不好玩…

3390: 迫不及待的粉丝们，快跟上我的脚步，一起开跑吧。

3391: 角色升级、技能升级，玩法创新

3392: 延续了节目的角色系统?喜欢

3393: 超哥??晨哥都喜欢

3394: 游戏会随着进程节奏加快?会越来越刺激

3395: 幸运寻宝和复活能量包就已经够琢磨一段时间

3396: 乐逗游戏首创3D还原，将节目中的精髓完全移植

3397: 哈哈哈哈，破新记录了

3398: 我草      好玩        个屁

3399: 我赛，跑男的手游一定要支持

3400: 强哥的媳妇，Baby的明哥

3401: 坐火车打发时间玩的，我连一个技能都没用

3402: 流畅操控?敏捷移动?我是爱上了

3403: 万人起跑，你是否能脱颖而出？

3404: 喜欢的风格，还有我的男神

3405: 很流畅的游戏?推荐

3406: 乐逗游戏《奔跑吧兄弟》手游研发团队通宵研究节目，赞一个

3407: 每天早上9点准时开炮

3408: 为跑男迷们奉上新的福利

3409: 跑酷完成这样?屌

3410: 奖励不错，?我很喜欢

3411: 哈哈，笑死了，很有趣的样子

3412: 单人对决还是万人对战??都很有趣

3413: 我昨天跑到7万多

3414: 这游戏玩了三四天，觉得比其他游戏好玩

3415: 特别不好

3416: 太太太太太太太太太卡卡了

3417: 好玩
地方换个 d法国德国

3418: 能不能玩啊

3419: 太棒了！

3420: 好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩好玩

3421: 还不如没更新的好。打不开。烂游戏

3422: 进不去啊。

3423: 画面感不怎么样

3424: 老是叫玩家充钱，模仿天天酷跑pk模式，差评

3425: 很好不卡

3426: 打不开的 别下

3427: 讨厌一失败直接蹦出复活。

3428: 好玩

3429: 进不去

3430: 破烂游戏，根本打不开！

3431: 太他妈好玩了！

3432: 好玩哦

3433: 打不开！秒删！

3434: 烂游戏，打都打不开

3435: 老是开不了，差。别下!

3436: axsxxxxxxxxxxxxxxxx

3437: 真心还可以，好吗

3438: 不能不花钱，还一般

3439: 不好

3440: 太不好玩了，老扣话费！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！

3441: 进不去，千万下

3442: 不咋地

3443: 打都打不开，什么鬼游戏啊？

3444: 赞！

3445: 妈的    进入不了  真假

3446: 真的是太好玩了

3447: buhaowan

3448: 卡，闪退，没有郑恺。果断卸载！

3449: 垃圾游戏充钱了还他漫笔没到账，扣了老子15块钱艹

3450: 破游戏！一不小心一点就花钱了！！！

3451: 我怎么进不去，黑屏，又闪退

3452: 打得开，就是这手机老重启

3453: 游戏很好.也进的去啊，点进的时候耐心等待几秒，不卡啊.呜呜..就是太难玩了

3454: 我有几个想法想说一下；1.可不可以加一个反撕（就是躲避完别人撕名牌后，可以再反撕别人！像奔跑兄弟那一样.）2.游戏场景似乎有点太少了，既然是重回跑男路，那可不可以多加点电视里的场景？3.我非常喜欢游戏中的真人声音，可以多加点，像out啊之类的。哈哈.4.可以多加点人物.金钟国，谢依霖我们跑男粉都是很喜欢的呢！最后，这游戏真的很好玩，请大家多多支持啊！！！

3455: 还行吧！就是反应太慢

3456: 怎么不进不去啊

3457: 额，还没下

3458: 妈妈的，他妈什么破游戏，引诱我白花了六块。大家别下

3459: 还可以！！

3460: 艹怎么。。。

3461: 可以

3462: 一点一般，给我满级更好，要不然我大神了

3463: 要不要花钱的？

3464: 下了两次，都打不开，哎，本来还说玩玩的

3465: 破游戏。。。花了29买个礼包钱扣了。游戏里面跟没买一样，还要我花钱艹.....
白花钱了

3466: 终于可以当一次明星了

3467: 马马虎虎吧

3468: 不错啊

3469: 草，只有三个明星

3470: 不建议下载

3471: 太无聊了，让我觉得好失望

3472: 我打得开啊

3473: kkkkkkkkkkkkkkkkkkkk

3474: 嚓，不好用

3475: 根本打不开

3476: 不能玩，大家不要下

3477: 打不开

3478: 这APP做的真叫一个垃圾

3479: 画风非常不喜欢，卡，烧电，人物贵，没意思，操作难，太多缺点，手机不好还会闪退

3480: 值得一玩，就是总提醒充钱买道具或角色，不好了。多注意就好了。

3481: MD,，什么烂游戏，尽然不能玩。

3482: 打不开，老闪退

3483: 根本就打不开，不信的下一个，试试

3484: 玩不了千万别玩

3485: 烂应用，诱导我白花了两块钱

3486: cao,闪退

3487: 我不喜欢，因为:礼包太贵了，人物也太贵了，没有正楷，不喜欢，希望改进。

3488: 好玩，好玩，喵呜~~

3489: 游戏很好！不过角色多一点就好了,礼包太贵了，人物也太贵了，没有陈呵没有正楷，希望改进。

3490: 不好玩了

3491: 想钱想疯了？随时随地弹收费框，什么都没搞懂就尼玛80不在了，坑货游戏

3492: 太恶心了不好玩

3493: 进不去玩，怎么回事，投诉！！！！！！

3494: 角色都要花钱买，太抠门了

3495: 有的礼包兑换不了！！

3496: 玩起来还可以，但是你玩完退出后，第二次再打开玩就进不去了。。。。怎么回事？关卡太少。希望改正

3497: 好玩是好玩儿，就是老闪退！

3498: 无聊

3499: 这个骗人 下载完 就不是他说的这样

3500: 大好玩了!

3501: 真卡!是不是出了问题?

3502: 坑钱的游戏！！！

3503: 我的进的去还送了baby

3504: 真卡，进不去，是不是出问题了

3505: 进不去！投诉！！！！！！！！！！！

3506: 都进不去的

3507: 垃圾，陈赫咋没有，陈赫。。。。

3508: 还不错！

3509: 打不开 我擦

3510: 超垃圾。老是骗钱的

3511: 我都有邓超了30

3512: 打不开

3513: 说实话真心垃圾

3514: 那视频播放器可不可以播放啊

3515: 太不给力了，本来都快通关了，又从第一关开始，已经不是一两次了，这次果断卸载！

3516: 难，人物太少咯T_T

3517: 太好玩  给999999999999个赞

3518: 最烂的游戏，一直崩溃

3519: 竟然进不去，狗屁东东！

3520: 进不去

3521: 破游戏。。。花了29买个礼包钱扣了。游戏里面跟没买一样，还要我花钱艹.....

3522: wapp.wap.gg有破解版！

3523: 进不去

3524: 根本就进不去，还一星哦，能给无星最好！

3525: 好好玩啊，100000000000000000个赞，但是闪退很烦人，希望改进。

3526: 还行

3527: 进不去，烂货！ ！ ！

3528: 一点都不好玩，给差评（╰_╯）
