1: 为什么不出路飞老爸
2822: 很好很强大

2823: 破游戏

2824: 进不去，先开流量进一次，以后就能用wifi进了。

2825: 还是进不去

2826: 他妈的能进去嘛!都2天了!

2827: 超好玩

2828: 我一分钟就安

2829: 这是不想让我玩了？？一直登陆不上！卸载！安装了5次！搞鸡毛啊！麻痹的！花了钱上不去！坑人不？两天了已经！

2830: 我受不鸟！都已经两天进不去了。总是提示网络错误，我玩其他就完全没问题！

2831: 好玩的很，到目前为止，未发现任何bug，就是体力太少了

2832: 你他妈逼啊    看那视频就够坑的   作者  别出这种东西我有洁癖

2833: 加载到时间的尽头。。。。。。

2834: 我觉得这游戏有点狗，升个技能都快十万贝里，要升五个人物，怎么办，这游戏贝里送的太少了。狗啊！

2835: 实在太美了，狗屎游戏！！！！！！！！！！！！！！！

2836: B游戏，连不上

2837: 进不去

2838: 进不去垃圾游戏超不好玩。

2839: 匹配系统太坑，能不能匹配悬赏金差不多的

2840: 我只想说，你要加载好久？

2841: 什么烂游戏一更新就说网络错误，而且还特别卡，垃圾游戏！

2842: 尼玛，垃圾，每次搜的等级比老子高多少，让我打，打尼玛啊。这打的过？只能说垃圾，系统垃圾！！！

2843: 很好   完美加载

2844: 能进啊！！！！我一直再玩

2845: 这都3天了，还是上不去游戏呢，到底能不能行了

2846: 看评论不敢玩了。。。

2847: 进不去！垃圾游戏

2848: 从新下载就进不去了，一直在加载      可以解决下嘛

2849: 怎么又卡死了，别人骗钱也不会说服务器卡的进不去啊

2850: 垃圾垃圾垃圾游戏N+10086无限循环，想玩的都做好卖肾的准备吧！我已秒删！垃圾游戏走好不送！:不谢！

2851: 垃圾游戏！我草泥马！老子去年买了个表！破b游戏也就制作算是精细了，真他妈坑钱！抽奖全尼玛b的碎片！经验！合成材料！你他妈还是改行去抢银行吧！垃圾游戏！psv掌机游戏完爆你这b垃圾游戏几百万条街！去死吧你！也就骗一骗脑残弱智砸钱玩！仗着海贼王就感觉自己有底气了是吧？真当玩家的钱是大风刮来的是吧！食屎吧你！

2852: 垃圾，死都进不去

2853: 哥的BB机完美运行

2854: 到底什么时候能好

2855: 新版本老是网络错误，进不去

2856: 还万代南宫梦呢，简直就是一垃圾，更新不了。

2857: 什么鸟东西啊，更新不了，进不去了。

2858: 进不去了？？？

2859: (≧∇≦)

2860: 什么时候能进去啊，给个答复行不

2861: 真好玩。

2862: 加载都不行

2863: 进不去，总是说正在加载

2864: 都加载不进去，什么破游戏

2865: 加载不进去啊

2866: 22区，游戏还可以，推荐玩下

2867: 这就是你打我一下我打你一下的游戏   可是这个技能弄得有问题    同意的赞

2868: 太好玩了！！！！！！！！！！！！！

2869: 更新完进不去，擦，什么毛玩意

2870: 怎么才能进去

2871: 登录不进去怎么回事，老说登录失败，账号密码都对啊

2872: 明明网络没问题，总是网络错误！好烦！关机重启都不行！什么鬼！

2873: 悬赏榜超级不公平!lj游戏

2874: 玩了三天，还是挺好玩的

2875: 为什么一直网络错误！用WLAN也一样！老是进不去

2876: 进不去啊

2877: 更新后就进不去了

2878: 进不去了，刚充值了，就，星进不去

2879: 开不了，加载不进去，用wifi也进不去，一直左在加载

2880: 早上加载后礼包没有，我的奇遇全没了，刚出现奇遇点进去就刷不出，速度解决，好多奇遇全没了，

2881: 这次更新怎么搞的。。。就是进不去

2882: 这次更新，咋老掉线啊！其他的没什么！

2883: 总是网络错误从新连接！

2884: 两个问题，一就收今天的情人节礼包公告写在社交里领取，社交选项在哪？二就是为什么我刷本刷到奇遇但是在奇遇那里什么都看不到，啥意思？希望客服可以看到并给个说法！谢谢~

2885: 都没法进去

2886: 为什么情人节礼包没法领

2887: 怎么进不去了，老是加载和网络错误！！！！还能友好的玩不？？？？

2888: 至少让非R玩家能单机吧

2889: 除了新区，其他区都爆满，有必要这么假吗？

2890: 挺好的

2891: 体力太少

2892: 游戏还不错，但是敢不敢把网络调成正常的，有时候连着WiFi也进不去，一直加载，好不容易进去了，又突然提示登陆异常请重新登陆！

2893: 垃圾游戏，根本就是侮辱海贼王，一星都不想给。

2894: 游戏还是非常不错的，还原了海贼王应有的剧情和官卡，只是游戏有时不太顺畅，钻石很好得，这一点说明游戏还是很有良心的，只是希望服务器得网络波动有带改进。

2895: 很不好玩

2896: 为毛一直在加载……

2897: 那些空出的海面是干什么的？

2898: 游戏很不错，有待改进

2899: 居然会有这么粗制滥造的游戏，居然还想让人冲钱

2900: 求更新啊，装备拿不下来，玩的太累就，冲多少钱也不顶用啊

2901: 体力太少啦，没腾讯游戏那么顺畅，只能说还要改进，最后麻烦工作人员说句话，跟死尸一样，这么多人评论也不回话

2902: 要加载到什么时候

2903: 玩的好慢，不喜欢刷装备

2904: 为什么一直加载你要加载到何时(´◑д◐｀)

2905: 很赞！！玩的很爽啊！

2906: fuck！！！我的WiFi都进不去  还说请退出后登入

2907: 能不能改善网络问题，别因为一点信号不好要退出   连wlan  虽然信号才两格   给我玩一会退一会   火的要命

2908: 我有路飞乔巴很爽，很好玩，就好。

2909: 珍宝巡航一玩就掉线vivox5 网络wifi  麻痹的充钱后就不让人玩了？

2910: 有一关杀了好几次还是杀不过去 瞬间没有玩下去的欲望了

2911: 到底要什么时候才加载的进去，谁能告诉我

2912: 我是海贼迷但这游戏真无聊有进阶有强化太慢了但我又是海贼迷又不想卸载它郁闷。。。。。。。

2913: 我note3为啥也进不去啊，之前的note3在QQ空间下的还能玩呢，手机丢了新的note3就就进不去了，坑爹啊

2914: 呵呵，评论失败，你们真搞笑，以为这样就行了？垃圾

2915: lz你的决定竞技等级

2916: 是我电话垃圾 还是客服端垃圾    note 4

2917: 下载2次都进不去 有这么垃圾吗？

2918: 真的很好玩，就是体力不够用……

2919: 本人是海贼迷，看着有剧情才玩玩，这尼玛什么玩意？手游啊，节奏慢得一逼，升级，进阶，麻烦，战斗更逗，像蜗牛一样，服务器更逼，我连着wifi平均一分钟掉线一次，傻逼玩意

2920: 一分钟过去了，我等，十分钟过去了，我等，半个小时过去了，我困，一个小时，直接倒下。进游戏一直在加载页面，，，

2921: 一直加载中怎么回事

2922: 蛮无聊的游戏。

2923: 这是胡乱扣费吗？  两次充值   支付宝充值都交易成功  钱都扣了  游戏里还是没冲上

2924: 草泥马  老子买月卡  支付宝扣了两次钱   但是游戏都是充值不成功  什么意思

2925: 游戏是不错 ，但是为什么不能转屏啊

2926: 好无聊啊！节奏超慢！很浪费时间

2927: 我首充没有双倍麻烦解决下

2928: 一般手机跟本运行不了游戏，4G的有的还不行累。内存太大，在小点就完美了。

2929: 你们自己手机问题  加载关卡 和进游戏有电啦  有你们说那么夸张么 顶海贼

2930: 为什么游戏屏幕  不能反一边

2931: 游戏挺好玩的，玩了一周就得了不错的人物

2932: 通缉榜能不能改的像样点

2933: 全力吐槽通缉榜的自由匹配

2934: 可以啊，很好玩哒*罒▽罒*

2935: very good

2936: 人物和剧情太少希望陆续能更新出来

2937: 闪退！无限闪退！尼玛！2G内存运行不了你这手游！艹！

2938: 红米note完美运行，喜欢海贼王的玩起来比较有劲头。

2939: 垃圾手机别喷

2940: 土豪才玩得起

2941: 你日，垃圾游戏

2942: 说好的都他妈是托无限掉线无限断网！尼玛能告诉我怎么玩？20兆wifi都能掉？劝大家没1000兆网速的还是别下了！一个手游比尼玛网络游戏还要网速些！玩尼玛么！草草草

2943: 说进的去的都她妈是托

2944: vivoX5完美闪退4兆无线网断线重连   怎么玩？不解决吃屎吧

2945: 不卡啊

2946: 好棒好棒好棒！！！！！！！！！大爱海贼王

2947: 怎么老闪退。

2948: 哎，我的手机玩不了，刚下载的。。。其实蛮想玩的，我的机器是华为3X

2949: 有很多托，但游戏不错，每个人都用一样的伙伴，除了托和土豪

2950: 闪退v970

2951: 下不了啊       ?

2952: 9区的52级用户，不说别的，老是卡着进不去，让人怎么玩！早上不卡，一到晚上，4G网都没用，不要说掉，是根本进不去，要不是我冲了钱，早不高兴玩了

2953: 我玩过的最好的海贼游戏

2954: 这游戏能在烂点吗 抄袭刀塔传奇不说 画面做的这么挫 你当时小学生在看动画片吗 打斗画面就更不用说了 那些坚持玩下去的人 你们真有勇气

2955: 挺不错的游戏，就是卡顿有点多？

2956: 到哪兑换领奖码？求解

2957: 太好玩了，不过我的路飞才，8级啊，慢慢进阶吧

2958: 刷出来的材料背包没有   速度解决   6区  我叫弱弱

2959: 为什么我的手机一直卡在加载中请解决一下

2960: 不错，真好啊

2961: 挺好，再多点i激活码就好啦 哈哈！

2962: 进不了的都是手机差到家了

2963: 我首冲了，但是只有本金没有双倍希望您解决一下这个问题！

2964: 谁说它垃圾，谁是猪头

2965: 垃圾

2966: 还行

2967: 好玩！

2968: 打不开，我用手机流量下的呀

2969: 好玩

2970: 匹配太垃圾

2971: 非常好玩！

2972: 用家里的无线网各种无网络连接上不去，反倒用慢到没朋友的联通流量轻松的上去了...

2973: 进不去，总是连接失败，怎么玩？

2974: 为什么连设置都没有。。。。都没法用户反馈，存在好多问题。。。

2975: 怎么还进不去

2976: 为什么我在通缉榜上一人没死的胜利了，自己反到是扣了1200分？？请告诉我？？平常一把也就450最多750的一下为什么扣我这么多？？

2977: 卡到没朋友

2978: 能进牙

2979: 早上人少可以进，到晚上就不行了，这只能说是服务器的问题，说人家手机垃圾的真tmnc,不知道问题所在就乱说

2980: 好玩

2981: 连接异常，中断的，绝对是服务器拥挤，换个服务器就进了

2982: 怎么今天进不去呢？

2983: 请问下个新区，什么时候开？

2984: 服务器不是一般的烂！！！可惜了这么高的游戏

2985: 垃圾游戏

2986: 网络要求很高！我基本是waf才可以玩

2987: 很好玩，没怎么掉线，目前以冲200元还会继续充的，加油希望越做越好。

2988: 十分不错。

2989: 进不去只能说是手机太垃圾    我完美运行   应该多多改进  比如说应该多添加战斗的位置

2990: 进得去都肯定是新区，我21区的，50兆wifi网速也进不了，老是网络异常-_-|||

2991: 通缉榜匹配太垃圾，我40级9000多名有一次甚至匹配到通缉榜第一名的那个「贵大小姐」

2992: 用wifi的朋友就可以把你的数据流量打开了。你的wifi再好也进不去，开启数据流量秒进。也不知道是为什么。

2993: 不是一般的难登录，基本半小时以上。登进去还老掉线，这还是WIFI

2994: 希望能更新一下，太卡了

2995: 人物少

2996: 弄了1个小时，没进去……

2997: 什么鸡鸡服务器！总是卡掉线！垃圾

2998: 挺好玩的！画面挺炫的

2999: 完美运行

3000: 完了好几天，还不错，没有什么网络异常过

3001: 进不去

3002: 看评价很不错，可是对于我这种强迫症，只在1区玩的人来说，实在是太痛苦了！！！！！！！！！1为什么服务器爆满就不让我进去？？？？？？？？？望改进啊~~~

3003: 老是掉线   总是说网络问题  开wlan居然还给我说网络问题进不去

3004: 一直加载，什么情况

3005: 挺好玩，就是老掉线！真捉急！！！

3006: 从早上加载到晚上

3007: 刚刚我看到很多人评论说，网络连接不上，我有时会有这样的情况可是我一般是把游戏屏蔽掉，然后过一段时间之后就连接上了。

3008: 官方人员出来解释下，都N天了，怎么还网络错误

3009: 去死吧，一直退出重新登录

3010: 一老网络异常，真心玩不了

3011: 玩了几天，从昨天开始上不去了

3012: 怎么还网络异常啊  官方人员出来解释下。

3013: 悬赏里的匹配 太屌了，我连输十几局，实在无语！

3014: 很好玩，我36级了，我没有s级的。

3015: 红米note增强版4g。进不是去。一直在加载中。你们看着办吧。
